name,years_experience,skills,education,graduation_year,graduation_percentage,tenth_percentage,twelfth_percentage,tenth_school,twelfth_school,tenth_passing_out_year,twelfth_passing_out_year,Criteria_Label
Ishita,15,"NumPy, Pandas, Time Series Analysis, Power BI, PyTorch, Natural Language Processing (NLP), Keras, Machine Learning",B.Sc in Statistics at IIM Bangalore,2017,79.95,83.92,64.01,across School,follow Higher Secondary School,2014,2014,0
Varun,5,"Tableau, Time Series Analysis, Machine Learning, Apache Spark, Data Mining, Scikit-learn, Data Visualization, SQL",M.Sc in Statistics at Jawaharlal Nehru University,2008,79.86,86.47,74.14,away School,whether Higher Secondary School,2005,2007,1
Rahul,5,"Tableau, R, Statistical Analysis, Data Mining, NumPy, SciPy, Power BI, Pandas",M.Tech in Statistics at Jawaharlal Nehru University,2015,87.6,69.58,63.32,a School,level Higher Secondary School,2011,2013,0
Aditi,12,"Keras, Big Data, Statistical Analysis, Data Visualization, Pandas, R, Scikit-learn, Deep Learning",M.Tech in Statistics at IIT Madras,2003,84.91,68.83,93.39,popular School,culture Higher Secondary School,1999,2002,0
Aryan,1,"PyTorch, Natural Language Processing (NLP), NumPy, Data Visualization, Matplotlib, Apache Spark, Power BI, Statistical Analysis",B.Tech in Statistics at IIM Lucknow,2007,74.25,73.56,89.68,quite School,reveal Higher Secondary School,2005,2003,0
Aarav,9,"Machine Learning, Hadoop, Deep Learning, Statistical Analysis, Big Data, Natural Language Processing (NLP), Data Mining, SciPy",B.Tech in Statistics at IIT Kharagpur,2016,90.09,61.2,61.38,speech School,anything Higher Secondary School,2013,2014,0
Vikram,13,"Data Visualization, Machine Learning, TensorFlow, R, NumPy, Natural Language Processing (NLP), Apache Spark, Statistical Analysis",B.E in Statistics at NIT Trichy,2007,72.27,80.56,84.02,teacher School,future Higher Secondary School,2004,2003,1
Varun,7,"Machine Learning, Hadoop, Matplotlib, Tableau, Deep Learning, R, Data Mining, TensorFlow",B.E in Statistics at IIM Bangalore,2020,85.5,68.05,62.52,hear School,state Higher Secondary School,2017,2019,0
Aarav,12,"Power BI, Python, Deep Learning, SciPy, Predictive Modeling, NumPy, Scikit-learn, Pandas",B.Sc in Statistics at IIT Madras,2016,65.22,69.93,72.4,dark School,two Higher Secondary School,2013,2012,0
Vikram,9,"Scikit-learn, Pandas, SciPy, R, Python, Hadoop, Predictive Modeling, Big Data",M.Tech in Statistics at IIM Ahmedabad,2021,75.85,66.61,94.69,surface School,end Higher Secondary School,2016,2019,0
Ishita,11,"Data Mining, SQL, R, SciPy, Tableau, Hadoop, Python, Big Data",M.E in Statistics at IIT Kanpur,2011,69.71,64.27,70.33,short School,strong Higher Secondary School,2008,2007,0
Pranav,2,"Scikit-learn, NumPy, Big Data, Data Visualization, Statistical Analysis, Python, Hadoop, SQL",M.Tech in Statistics at IIT Kanpur,2011,62.38,94.6,92.86,tonight School,leave Higher Secondary School,2006,2007,0
Aditi,7,"Big Data, Data Visualization, R, Tableau, Keras, Time Series Analysis, Power BI, SciPy",B.Tech in Statistics at IIT Kanpur,2012,88.51,83.58,87.88,actually School,trip Higher Secondary School,2008,2009,1
Aditi,3,"Natural Language Processing (NLP), Deep Learning, Python, R, Big Data, Pandas, Tableau, SQL",B.Tech in Statistics at Jawaharlal Nehru University,2000,64.49,94.7,75.04,fact School,prove Higher Secondary School,1996,1997,0
Anaya,1,"TensorFlow, Machine Learning, SQL, Python, R, Data Visualization, NumPy, Power BI",M.E in Statistics at IIT Roorkee,2010,68.46,64.84,65.0,huge School,agent Higher Secondary School,2008,2008,0
Kiran,2,"Apache Spark, Data Visualization, Statistical Analysis, Machine Learning, Natural Language Processing (NLP), Matplotlib, Hadoop, Deep Learning",B.Tech in Statistics at IIT Delhi,2014,77.49,62.65,85.58,clearly School,school Higher Secondary School,2012,2013,0
Rohan,12,"PyTorch, Keras, R, Scikit-learn, Matplotlib, Pandas, Statistical Analysis, Hadoop",M.Tech in Statistics at Jawaharlal Nehru University,2015,82.69,62.52,90.72,quickly School,perhaps Higher Secondary School,2013,2013,0
Varun,9,"Pandas, TensorFlow, Statistical Analysis, Big Data, Tableau, Hadoop, Predictive Modeling, Deep Learning",M.E in Statistics at IIT Delhi,2010,64.01,67.52,62.45,certain School,million Higher Secondary School,2007,2008,0
Mira,5,"Tableau, Data Mining, Power BI, SQL, Hadoop, Machine Learning, Python, Apache Spark",B.Sc in Statistics at IIT Kharagpur,2022,71.98,94.46,62.01,medical School,thought Higher Secondary School,2017,2021,0
Varun,6,"Big Data, Natural Language Processing (NLP), Data Mining, Matplotlib, Power BI, PyTorch, Tableau, Hadoop",M.Sc in Statistics at NIT Warangal,2012,81.64,74.68,83.54,serve School,trade Higher Secondary School,2007,2008,1
Mira,8,"SciPy, Tableau, Power BI, PyTorch, Data Mining, R, NumPy, TensorFlow",B.Tech in Statistics at IIFT Delhi,2019,69.06,69.24,61.75,able School,one Higher Secondary School,2015,2018,0
Vikram,9,"R, Python, Power BI, Apache Spark, Pandas, Tableau, Time Series Analysis, Data Visualization",B.Tech in Statistics at IIT Delhi,2017,93.63,70.66,85.31,season School,win Higher Secondary School,2015,2013,1
Aarav,4,"Scikit-learn, Keras, PyTorch, Machine Learning, Deep Learning, Data Mining, Statistical Analysis, Data Visualization",M.Tech in Statistics at NIT Warangal,2018,84.24,90.96,70.43,argue School,Mr Higher Secondary School,2013,2015,0
Rohan,7,"PyTorch, NumPy, Natural Language Processing (NLP), Power BI, Big Data, Apache Spark, Hadoop, Predictive Modeling",B.Tech in Statistics at IIM Calcutta,2016,71.8,67.58,60.53,many School,leader Higher Secondary School,2011,2015,0
Anaya,8,"Deep Learning, Data Visualization, Natural Language Processing (NLP), Predictive Modeling, Big Data, Pandas, Python, SciPy",B.Tech in Statistics at NIT Trichy,2012,79.71,87.77,77.26,sure School,stage Higher Secondary School,2009,2008,1
Aryan,15,"Apache Spark, R, Natural Language Processing (NLP), TensorFlow, Machine Learning, Time Series Analysis, Deep Learning, SQL",B.Sc in Statistics at IIT Kharagpur,2008,61.22,66.99,60.85,its School,throw Higher Secondary School,2003,2006,0
Anaya,1,"SQL, SciPy, Pandas, PyTorch, Big Data, Hadoop, R, Time Series Analysis",B.Tech in Statistics at BITS Pilani,2021,81.14,83.62,61.37,skill School,amount Higher Secondary School,2017,2017,0
Neha,10,"Time Series Analysis, Power BI, Data Mining, Scikit-learn, SQL, PyTorch, R, Hadoop",B.Sc in Statistics at IISc Bangalore,2021,78.45,73.08,61.35,yourself School,little Higher Secondary School,2016,2017,0
Diya,4,"SciPy, Machine Learning, SQL, Keras, R, Python, Big Data, Pandas",M.Tech in Statistics at IISc Bangalore,2016,60.58,75.9,73.57,reach School,relate Higher Secondary School,2014,2013,0
Vikram,3,"Pandas, SQL, TensorFlow, NumPy, Matplotlib, Scikit-learn, SciPy, Data Mining",M.Tech in Statistics at IISc Bangalore,2018,70.46,67.34,81.33,trouble School,any Higher Secondary School,2016,2017,0
Ishita,13,"Data Mining, Power BI, Big Data, Pandas, Machine Learning, Statistical Analysis, Apache Spark, NumPy",M.E in Statistics at IIT Kanpur,2014,84.26,69.01,72.35,task School,why Higher Secondary School,2010,2010,0
Ravi,10,"PyTorch, SQL, NumPy, Deep Learning, R, Python, Power BI, Tableau",B.E in Statistics at Delhi University,2021,91.57,74.88,78.26,south School,sister Higher Secondary School,2016,2020,1
Varun,0,"Matplotlib, R, Keras, Apache Spark, Scikit-learn, Machine Learning, Data Visualization, Power BI",M.E in Statistics at Jawaharlal Nehru University,2006,75.89,75.64,74.67,yes School,attack Higher Secondary School,2003,2002,0
Rohan,8,"Power BI, Data Mining, Time Series Analysis, R, Python, Scikit-learn, PyTorch, Predictive Modeling",B.Tech in Statistics at IIM Lucknow,2000,77.18,88.0,92.48,card School,everybody Higher Secondary School,1996,1999,1
Vikram,14,"Scikit-learn, Natural Language Processing (NLP), Hadoop, Power BI, Keras, Statistical Analysis, Data Mining, TensorFlow",B.Sc in Statistics at IIT Delhi,2020,92.21,72.11,68.01,base School,article Higher Secondary School,2018,2018,0
Diya,8,"PyTorch, Time Series Analysis, TensorFlow, Tableau, Natural Language Processing (NLP), Statistical Analysis, Hadoop, R",B.Tech in Statistics at IIM Ahmedabad,2022,91.25,60.11,91.79,like School,space Higher Secondary School,2019,2018,0
Aditi,11,"Predictive Modeling, Power BI, PyTorch, Natural Language Processing (NLP), SQL, Apache Spark, Scikit-learn, SciPy",B.Sc in Statistics at IIM Bangalore,2022,64.94,68.84,83.84,back School,democratic Higher Secondary School,2020,2019,0
Mira,5,"SQL, Pandas, Keras, Apache Spark, Hadoop, Python, Natural Language Processing (NLP), Power BI",B.Tech in Statistics at IIM Lucknow,2011,67.73,77.85,70.48,interesting School,site Higher Secondary School,2009,2010,0
Ravi,6,"Hadoop, Statistical Analysis, PyTorch, Big Data, Pandas, Predictive Modeling, Python, Apache Spark",B.Tech in Statistics at IIFT Delhi,2017,70.67,82.48,72.4,garden School,town Higher Secondary School,2013,2014,1
Kiran,2,"SQL, SciPy, Scikit-learn, Matplotlib, Tableau, Hadoop, Time Series Analysis, TensorFlow",B.E in Statistics at IISc Bangalore,2009,87.98,91.56,92.41,above School,modern Higher Secondary School,2004,2006,0
Rahul,10,"Python, Apache Spark, SciPy, Pandas, Power BI, Time Series Analysis, Machine Learning, Statistical Analysis",B.E in Statistics at NIT Warangal,2015,63.55,64.74,75.53,successful School,walk Higher Secondary School,2013,2012,0
Diya,6,"Predictive Modeling, R, Pandas, Hadoop, Big Data, SQL, Statistical Analysis, Time Series Analysis",B.Tech in Statistics at IIT Bombay,2007,94.48,80.16,78.34,message School,memory Higher Secondary School,2003,2003,1
Pranav,14,"Statistical Analysis, Predictive Modeling, Scikit-learn, NumPy, Data Visualization, Apache Spark, Data Mining, Big Data",B.E in Statistics at Jawaharlal Nehru University,2005,72.66,93.64,85.18,top School,finally Higher Secondary School,2002,2003,1
Ravi,5,"SQL, Data Visualization, Pandas, R, TensorFlow, Scikit-learn, Predictive Modeling, Data Mining",B.Sc in Statistics at IIM Lucknow,2015,76.97,82.52,67.64,young School,within Higher Secondary School,2010,2011,0
Varun,2,"Power BI, Machine Learning, Time Series Analysis, R, Hadoop, Python, Tableau, Statistical Analysis",B.E in Statistics at NIT Warangal,2015,81.73,64.91,90.33,worker School,speak Higher Secondary School,2013,2014,0
Pranav,5,"Predictive Modeling, Keras, Tableau, Statistical Analysis, Apache Spark, Python, Pandas, Scikit-learn",B.E in Statistics at Delhi University,2022,82.09,76.91,62.71,teach School,case Higher Secondary School,2020,2018,0
Aditi,5,"Time Series Analysis, Statistical Analysis, Python, Pandas, SciPy, Matplotlib, PyTorch, Tableau",B.Sc in Statistics at IIT Kanpur,2005,66.8,60.92,74.69,program School,loss Higher Secondary School,2002,2002,0
Anaya,6,"Predictive Modeling, Time Series Analysis, Statistical Analysis, Machine Learning, Tableau, NumPy, Hadoop, Python",B.Sc in Statistics at NIT Trichy,2018,85.91,79.18,93.21,receive School,option Higher Secondary School,2015,2016,1
Neha,13,"Matplotlib, Predictive Modeling, Apache Spark, Pandas, Hadoop, Big Data, Statistical Analysis, PyTorch",B.Sc in Statistics at IIM Lucknow,2002,94.72,79.88,66.47,explain School,important Higher Secondary School,2000,2001,0
Ravi,5,"Keras, Natural Language Processing (NLP), Hadoop, Big Data, Data Mining, SciPy, NumPy, Data Visualization",B.Sc in Statistics at IIT Kanpur,2015,82.83,84.86,90.28,most School,rate Higher Secondary School,2013,2012,1
Arjun,13,"Predictive Modeling, Power BI, R, Apache Spark, TensorFlow, Pandas, Tableau, SQL",M.Tech in Statistics at IIT Roorkee,2022,93.17,83.13,66.1,simply School,chance Higher Secondary School,2018,2021,0
Aarav,1,"TensorFlow, Apache Spark, Scikit-learn, Time Series Analysis, Matplotlib, Natural Language Processing (NLP), Tableau, NumPy",B.Tech in Statistics at IIM Ahmedabad,2005,63.93,63.71,71.3,success School,major Higher Secondary School,2002,2003,0
Mira,5,"Pandas, Time Series Analysis, Big Data, Scikit-learn, Tableau, Python, Statistical Analysis, Data Visualization",B.Sc in Statistics at IIT Roorkee,2006,84.45,92.86,70.33,meeting School,half Higher Secondary School,2004,2005,1
Kiran,9,"Apache Spark, Power BI, Hadoop, Data Visualization, SQL, NumPy, Tableau, Big Data",B.E in Statistics at Delhi University,2018,61.63,61.79,90.52,bank School,answer Higher Secondary School,2013,2017,0
Anaya,12,"Tableau, SQL, Hadoop, Data Mining, Data Visualization, Pandas, Keras, Big Data",M.E in Statistics at IIT Kharagpur,2005,63.83,79.11,69.96,only School,book Higher Secondary School,2001,2001,0
Kiran,3,"Python, Data Visualization, TensorFlow, Deep Learning, SciPy, Scikit-learn, Machine Learning, Pandas",B.Sc in Statistics at NIT Warangal,2002,93.27,70.53,61.87,sit School,event Higher Secondary School,1999,1998,0
Varun,8,"Predictive Modeling, Machine Learning, Big Data, Statistical Analysis, Scikit-learn, Power BI, Hadoop, Data Mining",B.Tech in Statistics at IIFT Delhi,2015,81.79,75.65,78.66,mind School,painting Higher Secondary School,2013,2013,1
Kiran,12,"Python, Statistical Analysis, SQL, Hadoop, Scikit-learn, Data Mining, Data Visualization, Big Data",B.Tech in Statistics at Anna University,2017,77.98,67.6,92.98,difference School,amount Higher Secondary School,2015,2015,0
Varun,14,"SQL, R, PyTorch, Statistical Analysis, Hadoop, Data Mining, Pandas, Data Visualization",B.Tech in Statistics at IISc Bangalore,2016,83.13,86.85,63.74,pull School,know Higher Secondary School,2013,2012,0
Kiran,5,"SQL, Time Series Analysis, Tableau, Natural Language Processing (NLP), R, SciPy, Power BI, PyTorch",M.Sc in Statistics at IIM Calcutta,2007,78.95,89.57,77.65,road School,radio Higher Secondary School,2003,2005,1
Aarav,8,"Apache Spark, TensorFlow, PyTorch, NumPy, Tableau, Matplotlib, Data Mining, Power BI",B.E in Statistics at IIM Ahmedabad,2015,69.82,85.28,72.6,author School,market Higher Secondary School,2011,2012,0
Ishika,9,"SciPy, Deep Learning, Predictive Modeling, Pandas, SQL, Apache Spark, Statistical Analysis, Hadoop",M.E in Statistics at Jawaharlal Nehru University,2022,87.86,76.58,73.06,dark School,total Higher Secondary School,2017,2019,1
Neha,1,"R, NumPy, Big Data, Time Series Analysis, PyTorch, Natural Language Processing (NLP), Keras, Pandas",M.E in Statistics at NIT Trichy,2019,80.68,71.72,72.26,through School,newspaper Higher Secondary School,2014,2017,0
Ravi,10,"SQL, Scikit-learn, Apache Spark, PyTorch, Data Mining, Predictive Modeling, Deep Learning, R",B.Sc in Statistics at IIM Calcutta,2006,70.14,93.16,72.04,college School,step Higher Secondary School,2004,2005,1
Ishita,9,"Data Mining, Statistical Analysis, Natural Language Processing (NLP), SciPy, Machine Learning, Pandas, Time Series Analysis, Power BI",B.Sc in Statistics at IIT Roorkee,2013,81.13,93.87,70.88,us School,hand Higher Secondary School,2008,2009,1
Sanya,15,"Data Mining, Deep Learning, Power BI, Data Visualization, Python, Hadoop, NumPy, Matplotlib",M.Tech in Statistics at IIFT Delhi,2003,62.13,78.01,81.72,PM School,practice Higher Secondary School,1998,2002,0
Pranav,0,"Natural Language Processing (NLP), Big Data, Data Visualization, SQL, Apache Spark, Statistical Analysis, Power BI, Scikit-learn",M.Sc in Statistics at NIT Trichy,2002,94.07,92.18,71.43,movie School,prevent Higher Secondary School,1998,1998,0
Neha,9,"Time Series Analysis, SciPy, Deep Learning, Natural Language Processing (NLP), R, Python, Tableau, Data Mining",M.Sc in Statistics at IIM Lucknow,2020,83.16,77.14,63.37,question School,stop Higher Secondary School,2015,2017,0
Rohan,6,"PyTorch, Predictive Modeling, Data Visualization, Tableau, Statistical Analysis, Machine Learning, Python, Power BI",B.Tech in Statistics at IIT Madras,2015,72.82,72.07,63.11,crime School,television Higher Secondary School,2010,2011,0
Neha,1,"Scikit-learn, Deep Learning, Data Mining, Machine Learning, R, Tableau, Natural Language Processing (NLP), Keras",B.E in Statistics at IIFT Delhi,2009,85.71,86.96,62.76,attack School,spend Higher Secondary School,2005,2007,0
Yash,11,"Time Series Analysis, R, Python, NumPy, Scikit-learn, Deep Learning, Power BI, TensorFlow",B.E in Statistics at IIM Ahmedabad,2020,94.33,94.86,78.34,nor School,commercial Higher Secondary School,2017,2017,1
Aisha,1,"Machine Learning, SciPy, Keras, Statistical Analysis, SQL, PyTorch, R, Apache Spark",M.E in Statistics at NIT Trichy,2016,76.29,63.38,79.54,heart School,create Higher Secondary School,2013,2014,0
Aisha,1,"Data Mining, Tableau, Apache Spark, Big Data, Hadoop, NumPy, TensorFlow, Statistical Analysis",M.E in Statistics at IIM Lucknow,2012,94.76,77.36,89.93,office School,tend Higher Secondary School,2010,2008,0
Kiran,0,"Apache Spark, Statistical Analysis, SciPy, Big Data, Hadoop, Keras, PyTorch, Matplotlib",B.Sc in Statistics at IIT Delhi,2014,65.08,67.22,61.12,month School,agree Higher Secondary School,2009,2012,0
Arjun,7,"Python, Natural Language Processing (NLP), Power BI, Machine Learning, Time Series Analysis, Big Data, SciPy, Matplotlib",M.E in Statistics at Jawaharlal Nehru University,2013,67.59,70.58,93.34,whether School,leave Higher Secondary School,2008,2010,0
Aryan,15,"Scikit-learn, NumPy, Matplotlib, PyTorch, R, SciPy, SQL, TensorFlow",M.Tech in Statistics at NIT Warangal,2017,61.48,90.92,86.55,in School,dream Higher Secondary School,2012,2016,0
Varun,0,"Data Visualization, Predictive Modeling, Python, Time Series Analysis, Deep Learning, SQL, Keras, Big Data",M.Sc in Statistics at Anna University,2017,85.07,86.18,89.88,throughout School,itself Higher Secondary School,2012,2015,0
Sanya,8,"Natural Language Processing (NLP), Deep Learning, Time Series Analysis, SciPy, Hadoop, Matplotlib, Tableau, Statistical Analysis",M.Sc in Statistics at IIM Bangalore,2003,71.44,73.41,77.0,scientist School,improve Higher Secondary School,1999,2001,1
